Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-08-27,Wednesday,35,3,August   ,2025,Foxglove Media,AUTO ENGLISH,search,879.85,350.68,0.399,50,44,31,6,559
2025-08-27,Wednesday,35,3,August   ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1052.38,198.22,0.188,49,41,23,8,852
2025-08-27,Wednesday,35,3,August   ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,593.06,NULL,NULL,37,30,15,7,844
2025-08-27,Wednesday,35,3,August   ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,2273.46,468.27,0.206,119,112,60,7,973
2025-08-27,Wednesday,35,3,August   ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,649.09,138.22,0.213,36,31,20,5,680
2025-08-27,Wednesday,35,3,August   ,2025,Bellweather Media,MEDICARE SPANISH,NULL,112.71,41.12,0.365,5,4,2,1,794
2025-08-27,Wednesday,35,3,August   ,2025,Bellweather Media,ACA ENGLISH,NULL,125.41,NULL,NULL,6,4,2,2,955
2025-08-27,Wednesday,35,3,August   ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,1277.89,NULL,NULL,67,60,42,7,561
2025-08-27,Wednesday,35,3,August   ,2025,Windrose Performance,AUTO ENGLISH,NULL,502.08,356.48,0.710,35,29,16,6,1072
2025-08-27,Wednesday,35,3,August   ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,534.11,NULL,NULL,25,21,11,4,605
2025-08-27,Wednesday,35,3,August   ,2025,Auburn Peak Media,FINAL EXPENSE ENGLISH,search,122.81,26.27,0.214,6,5,3,1,1054
2025-08-27,Wednesday,35,3,August   ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,710.52,146.99,0.207,35,31,14,4,1043
2025-08-27,Wednesday,35,3,August   ,2025,Mistral Reach,MEDICARE ENGLISH,search,4097.10,723.79,0.177,216,197,122,19,950
2025-08-28,Thursday ,35,3,August   ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1357.59,265.35,0.195,76,62,30,14,832
2025-08-28,Thursday ,35,3,August   ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,268.62,43.63,0.162,12,9,6,3,543
2025-08-28,Thursday ,35,3,August   ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,187.54,46.88,0.250,8,6,3,2,570
2025-08-28,Thursday ,35,3,August   ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,845.13,84.03,0.099,42,35,19,7,1067
2025-08-28,Thursday ,35,3,August   ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3089.88,458.67,0.148,173,155,105,18,592
2025-08-28,Thursday ,35,3,August   ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,393.59,43.40,0.110,18,14,9,4,822
2025-08-28,Thursday ,35,3,August   ,2025,Copperfield Digital,ACA ENGLISH,facebook,126.43,21.13,0.167,8,6,3,2,710
2025-08-28,Thursday ,35,3,August   ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,5716.06,1359.91,0.238,280,252,144,28,810
2025-08-28,Thursday ,35,3,August   ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,2194.52,88.80,0.040,100,91,46,9,1068
2025-08-28,Thursday ,35,3,August   ,2025,Sable Creek Media,FINAL EXPENSE ENGLISH,facebook,556.60,NULL,NULL,31,29,16,2,1083
2025-08-28,Thursday ,35,3,August   ,2025,Ironwood Digital,ACA ENGLISH,youtube,1185.48,304.13,0.257,69,59,29,10,1072
2025-08-28,Thursday ,35,3,August   ,2025,Halcyon Reach,MEDICARE ENGLISH,search,454.04,71.27,0.157,33,28,18,5,1028
2025-08-28,Thursday ,35,3,August   ,2025,Halcyon Reach,MEDICARE SPANISH,search,351.64,NULL,NULL,27,23,14,4,849
2025-08-28,Thursday ,35,3,August   ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,1322.83,174.05,0.132,87,76,52,11,735
2025-08-28,Thursday ,35,3,August   ,2025,Prairie Signal,ACA ENGLISH,youtube,134.91,23.82,0.177,8,6,3,2,657
2025-08-28,Thursday ,35,3,August   ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,156.12,32.43,0.208,11,10,5,1,994
2025-08-28,Thursday ,35,3,August   ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1150.96,159.17,0.138,58,49,33,9,1039
2025-08-28,Thursday ,35,3,August   ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,1263.33,NULL,NULL,62,56,26,6,904
2025-08-28,Thursday ,35,3,August   ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,896.03,30.09,0.034,49,42,22,7,701
2025-08-28,Thursday ,35,3,August   ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,1811.75,430.41,0.238,84,73,40,11,1049
2025-08-28,Thursday ,35,3,August   ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,1057.15,176.65,0.167,63,54,36,9,1013
2025-08-28,Thursday ,35,3,August   ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,586.29,79.26,0.135,37,33,17,4,690
2025-08-28,Thursday ,35,3,August   ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,736.42,100.68,0.137,51,43,20,8,571
2025-08-28,Thursday ,35,3,August   ,2025,Windrose Performance,AUTO ENGLISH,NULL,133.42,37.19,0.279,9,7,4,2,981
2025-08-28,Thursday ,35,3,August   ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,366.55,NULL,NULL,26,23,16,3,916
2025-08-28,Thursday ,35,3,August   ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,190.40,34.07,0.179,9,8,4,1,866
2025-08-28,Thursday ,35,3,August   ,2025,Auburn Peak Media,FINAL EXPENSE ENGLISH,search,109.86,NULL,NULL,5,4,2,1,1058
2025-08-28,Thursday ,35,3,August   ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1925.10,212.54,0.110,130,110,52,20,518
2025-08-28,Thursday ,35,3,August   ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,471.63,84.04,0.178,30,25,16,5,662
2025-08-28,Thursday ,35,3,August   ,2025,Granite Bay Digital,ACA ENGLISH,NULL,179.97,40.64,0.226,13,11,6,2,585
2025-08-29,Friday   ,35,3,August   ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,194.82,NULL,NULL,9,8,3,1,669
2025-08-29,Friday   ,35,3,August   ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,71.08,19.72,0.277,4,3,1,1,672
2025-08-29,Friday   ,35,3,August   ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,4471.99,704.45,0.158,331,285,182,46,536
2025-08-29,Friday   ,35,3,August   ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,366.34,73.72,0.201,19,15,7,4,640
2025-08-29,Friday   ,35,3,August   ,2025,Ironwood Digital,ACA ENGLISH,youtube,1936.41,597.43,0.309,154,129,80,25,681
2025-08-29,Friday   ,35,3,August   ,2025,Juniper Path,MEDICARE SPANISH,search,678.19,155.04,0.229,32,28,18,4,1095
2025-08-29,Friday   ,35,3,August   ,2025,Halcyon Reach,MEDICARE ENGLISH,search,223.11,65.22,0.292,10,9,4,1,1068
2025-08-29,Friday   ,35,3,August   ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,183.59,27.37,0.149,8,6,4,2,540
2025-08-29,Friday   ,35,3,August   ,2025,Prairie Signal,ACA ENGLISH,youtube,73.27,9.35,0.128,3,2,1,1,903
2025-08-29,Friday   ,35,3,August   ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,47.55,12.12,0.255,3,2,1,1,696
2025-08-29,Friday   ,35,3,August   ,2025,Onyx Row Media,AUTO ENGLISH,NULL,374.58,56.32,0.150,30,27,12,3,691
2025-08-29,Friday   ,35,3,August   ,2025,Onyx Row Media,MEDICARE ENGLISH,NULL,546.12,51.81,0.095,32,26,12,6,868
2025-08-29,Friday   ,35,3,August   ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,263.88,120.96,0.458,14,11,6,3,517
2025-08-29,Friday   ,35,3,August   ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,298.33,51.97,0.174,19,16,9,3,770
2025-08-29,Friday   ,35,3,August   ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5775.62,NULL,NULL,318,292,210,26,560
2025-08-29,Friday   ,35,3,August   ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,737.44,170.91,0.232,48,44,21,4,756
2025-08-29,Friday   ,35,3,August   ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,592.04,NULL,NULL,43,38,21,5,1074
2025-08-29,Friday   ,35,3,August   ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,65.98,37.36,0.566,5,4,2,1,807
2025-08-29,Friday   ,35,3,August   ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,303.49,88.86,0.293,22,18,11,4,757
2025-09-01,Monday   ,36,3,September,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,289.11,80.73,0.279,20,18,9,2,797
2025-09-01,Monday   ,36,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,292.84,26.59,0.091,13,11,5,2,666
2025-09-01,Monday   ,36,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3246.67,NULL,NULL,226,188,92,38,710
2025-09-01,Monday   ,36,3,September,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,420.94,48.66,0.116,26,23,16,3,714
2025-09-01,Monday   ,36,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,1187.89,286.30,0.241,82,69,34,13,846
2025-09-01,Monday   ,36,3,September,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,722.35,336.45,0.466,34,28,13,6,933
2025-09-01,Monday   ,36,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,388.39,101.63,0.262,22,19,11,3,692
2025-09-01,Monday   ,36,3,September,2025,Onyx Row Media,MEDICARE SPANISH,NULL,29.48,NULL,NULL,2,1,0,1,1031
2025-09-01,Monday   ,36,3,September,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,754.18,80.28,0.106,39,34,23,5,825
2025-09-01,Monday   ,36,3,September,2025,Foxglove Media,AUTO ENGLISH,search,559.40,379.73,0.679,28,23,14,5,614
2025-09-01,Monday   ,36,3,September,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,865.48,NULL,NULL,61,55,36,6,613
2025-09-01,Monday   ,36,3,September,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,781.09,141.91,0.182,62,54,25,8,753
2025-09-01,Monday   ,36,3,September,2025,Slate Harbor Ads,ACA ENGLISH,NULL,216.24,53.60,0.248,13,12,6,1,1057
2025-09-01,Monday   ,36,3,September,2025,Windrose Performance,AUTO ENGLISH,NULL,328.48,101.64,0.309,19,17,8,2,925
2025-09-01,Monday   ,36,3,September,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1701.53,341.37,0.201,114,102,53,12,532
2025-09-01,Monday   ,36,3,September,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1205.63,152.70,0.127,62,58,36,4,523
2025-09-01,Monday   ,36,3,September,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,108.79,8.12,0.075,6,5,2,1,654
2025-09-01,Monday   ,36,3,September,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,915.84,240.76,0.263,44,39,25,5,1003
2025-09-01,Monday   ,36,3,September,2025,Mistral Reach,MEDICARE ENGLISH,search,4221.24,1040.43,0.246,229,189,87,40,750
2025-09-02,Tuesday  ,36,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,3335.90,NULL,NULL,178,152,104,26,688
2025-09-02,Tuesday  ,36,3,September,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,626.63,78.99,0.126,41,38,21,3,873
2025-09-02,Tuesday  ,36,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,424.61,81.32,0.192,23,19,12,4,873
2025-09-02,Tuesday  ,36,3,September,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1202.23,94.19,0.078,54,49,23,5,1043
2025-09-02,Tuesday  ,36,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3095.91,578.08,0.187,210,185,121,25,1035
2025-09-02,Tuesday  ,36,3,September,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,152.95,21.66,0.142,7,6,3,1,732
2025-09-02,Tuesday  ,36,3,September,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2843.17,681.79,0.240,149,137,96,12,950
2025-09-02,Tuesday  ,36,3,September,2025,Bright Meridian,MEDICARE ENGLISH,facebook,2526.66,492.79,0.195,142,119,64,23,611
2025-09-02,Tuesday  ,36,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,2075.93,536.65,0.259,137,112,69,25,979
2025-09-02,Tuesday  ,36,3,September,2025,Ironwood Digital,MEDICARE ENGLISH,youtube,13837.63,1195.50,0.086,797,703,501,94,1044
2025-09-02,Tuesday  ,36,3,September,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,524.63,40.58,0.077,26,24,15,2,1050
2025-09-02,Tuesday  ,36,3,September,2025,Juniper Path,MEDICARE SPANISH,search,262.23,75.71,0.289,19,15,9,4,737
2025-09-02,Tuesday  ,36,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,726.79,217.63,0.299,39,32,21,7,949
2025-09-02,Tuesday  ,36,3,September,2025,Prairie Signal,ACA ENGLISH,youtube,209.31,36.67,0.175,14,11,5,3,509
2025-09-02,Tuesday  ,36,3,September,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,328.89,-106.97,-0.325,18,16,10,2,623
2025-09-02,Tuesday  ,36,3,September,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,909.14,149.02,0.164,43,37,25,6,593
2025-09-02,Tuesday  ,36,3,September,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,706.87,174.78,0.247,54,47,32,7,822
2025-09-02,Tuesday  ,36,3,September,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1717.55,114.73,0.067,79,74,37,5,588
2025-09-02,Tuesday  ,36,3,September,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5727.52,1800.89,0.314,345,308,218,37,761
2025-09-02,Tuesday  ,36,3,September,2025,Slate Harbor Ads,ACA ENGLISH,NULL,506.46,65.92,0.130,23,19,12,4,987
2025-09-02,Tuesday  ,36,3,September,2025,Bellweather Media,MEDICARE ENGLISH,NULL,419.93,66.70,0.159,26,24,16,2,1018
2025-09-02,Tuesday  ,36,3,September,2025,Windrose Performance,AUTO ENGLISH,NULL,438.77,77.23,0.176,26,24,16,2,725
2025-09-02,Tuesday  ,36,3,September,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1707.33,404.30,0.237,118,108,75,10,516
2025-09-02,Tuesday  ,36,3,September,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,84.18,-31.81,-0.378,6,5,2,1,776
2025-09-02,Tuesday  ,36,3,September,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,1525.71,350.08,0.229,81,74,51,7,1032
2025-09-03,Wednesday,36,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,3680.75,NULL,NULL,272,224,129,48,1014
2025-09-03,Wednesday,36,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,126.24,18.25,0.145,6,4,2,2,865
2025-09-03,Wednesday,36,3,September,2025,Vertex Reach,MEDICARE ENGLISH,facebook,2071.12,405.07,0.196,130,120,78,10,860
2025-09-03,Wednesday,36,3,September,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,1852.95,176.97,0.096,90,79,43,11,995
2025-09-03,Wednesday,36,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,5708.73,NULL,NULL,291,259,128,32,869
2025-09-03,Wednesday,36,3,September,2025,Aster Performance,AUTO ENGLISH,youtube,610.95,177.67,0.291,27,24,12,3,808
2025-09-03,Wednesday,36,3,September,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,4333.40,377.06,0.087,258,219,141,39,712
2025-09-03,Wednesday,36,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,3888.70,1179.77,0.303,202,190,136,12,763
2025-09-03,Wednesday,36,3,September,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,576.15,99.69,0.173,26,22,11,4,941
2025-09-03,Wednesday,36,3,September,2025,Halcyon Reach,MEDICARE ENGLISH,search,497.12,80.28,0.161,35,31,17,4,1068
2025-09-03,Wednesday,36,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,571.77,34.68,0.061,26,22,11,4,693
2025-09-03,Wednesday,36,3,September,2025,Onyx Row Media,MEDICARE SPANISH,NULL,64.01,19.10,0.298,4,3,2,1,1035
2025-09-03,Wednesday,36,3,September,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,243.04,106.40,0.438,14,12,6,2,606
2025-09-03,Wednesday,36,3,September,2025,Foxglove Media,AUTO ENGLISH,search,312.82,NULL,NULL,15,12,7,3,1071
2025-09-03,Wednesday,36,3,September,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1227.56,257.50,0.210,68,62,30,6,775
2025-09-03,Wednesday,36,3,September,2025,Marigold Digital,MEDICARE ENGLISH,facebook,4666.58,819.46,0.176,247,220,100,27,941
2025-09-03,Wednesday,36,3,September,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,2180.08,448.10,0.206,117,100,52,17,587
2025-09-03,Wednesday,36,3,September,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,716.61,NULL,NULL,34,30,20,4,971
2025-09-03,Wednesday,36,3,September,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,355.40,97.27,0.274,20,17,8,3,629
2025-09-03,Wednesday,36,3,September,2025,Mistral Reach,MEDICARE ENGLISH,search,2147.22,393.51,0.183,125,103,47,22,954
2025-09-04,Thursday ,36,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,1387.99,289.30,0.208,68,57,32,11,620
2025-09-04,Thursday ,36,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,678.08,173.98,0.257,38,33,16,5,516
2025-09-04,Thursday ,36,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,2238.20,505.64,0.226,120,106,62,14,514
2025-09-04,Thursday ,36,3,September,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,171.24,NULL,NULL,10,8,5,2,536
2025-09-04,Thursday ,36,3,September,2025,Aster Performance,AUTO ENGLISH,youtube,185.23,24.78,0.134,9,8,3,1,853
2025-09-04,Thursday ,36,3,September,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,1238.69,310.68,0.251,58,51,26,7,682
2025-09-04,Thursday ,36,3,September,2025,Bright Meridian,MEDICARE ENGLISH,facebook,2982.72,735.42,0.247,219,180,126,39,1042
2025-09-04,Thursday ,36,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,1603.76,347.46,0.217,96,83,53,13,505
2025-09-04,Thursday ,36,3,September,2025,Ironwood Digital,MEDICARE ENGLISH,youtube,7268.92,1543.42,0.212,481,436,280,45,780
2025-09-04,Thursday ,36,3,September,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,463.34,190.64,0.411,34,29,14,5,572
2025-09-04,Thursday ,36,3,September,2025,Halcyon Reach,MEDICARE ENGLISH,search,1414.11,NULL,NULL,99,84,56,15,1054
2025-09-04,Thursday ,36,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,555.56,84.51,0.152,33,28,15,5,1085
2025-09-04,Thursday ,36,3,September,2025,Prairie Signal,ACA ENGLISH,youtube,58.71,10.54,0.180,3,2,1,1,834
2025-09-04,Thursday ,36,3,September,2025,Onyx Row Media,AUTO ENGLISH,NULL,143.41,35.29,0.246,7,6,3,1,764
2025-09-04,Thursday ,36,3,September,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1548.23,150.46,0.097,112,94,66,18,660
2025-09-04,Thursday ,36,3,September,2025,Foxglove Media,AUTO ENGLISH,search,1198.70,352.59,0.294,92,84,57,8,1054
2025-09-04,Thursday ,36,3,September,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,1608.49,67.59,0.042,79,67,45,12,761
2025-09-04,Thursday ,36,3,September,2025,Marigold Digital,MEDICARE ENGLISH,facebook,1176.56,446.17,0.379,97,80,46,17,789
2025-09-04,Thursday ,36,3,September,2025,Windrose Performance,AUTO ENGLISH,NULL,206.71,46.10,0.223,9,7,5,2,722
2025-09-04,Thursday ,36,3,September,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1524.12,NULL,NULL,86,80,54,6,565
2025-09-04,Thursday ,36,3,September,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,487.77,47.91,0.098,35,31,22,4,1021
2025-09-04,Thursday ,36,3,September,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,69.00,39.97,0.579,3,2,1,1,725
2025-09-04,Thursday ,36,3,September,2025,Mistral Reach,MEDICARE ENGLISH,search,3187.54,398.65,0.125,196,171,91,25,793
2025-09-05,Friday   ,36,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,1794.65,180.38,0.101,87,74,43,13,676
2025-09-05,Friday   ,36,3,September,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,304.23,46.97,0.154,14,11,7,3,833
2025-09-05,Friday   ,36,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,400.07,NULL,NULL,23,19,13,4,828
2025-09-05,Friday   ,36,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,2425.93,NULL,NULL,165,151,75,14,976
2025-09-05,Friday   ,36,3,September,2025,Aster Performance,AUTO ENGLISH,youtube,1195.31,728.93,0.610,77,67,47,10,1010
2025-09-05,Friday   ,36,3,September,2025,Bright Meridian,MEDICARE ENGLISH,facebook,5749.01,1182.06,0.206,278,261,125,17,990
2025-09-05,Friday   ,36,3,September,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,1444.35,NULL,NULL,74,63,38,11,632
2025-09-05,Friday   ,36,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,1931.23,NULL,NULL,108,95,64,13,701
2025-09-05,Friday   ,36,3,September,2025,Halcyon Reach,MEDICARE ENGLISH,search,743.28,98.31,0.132,45,37,17,8,912
2025-09-05,Friday   ,36,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,733.65,46.92,0.064,42,37,17,5,668
2025-09-05,Friday   ,36,3,September,2025,Prairie Signal,ACA ENGLISH,youtube,228.67,NULL,NULL,13,12,8,1,1063
2025-09-05,Friday   ,36,3,September,2025,Onyx Row Media,MEDICARE SPANISH,NULL,100.68,16.50,0.164,6,5,2,1,622
2025-09-05,Friday   ,36,3,September,2025,Foxglove Media,AUTO ENGLISH,search,609.72,58.66,0.096,34,29,20,5,718
2025-09-05,Friday   ,36,3,September,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,325.96,22.75,0.070,22,19,11,3,832
2025-09-05,Friday   ,36,3,September,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1343.74,96.41,0.072,78,66,29,12,848
2025-09-05,Friday   ,36,3,September,2025,Marigold Digital,MEDICARE ENGLISH,facebook,1819.86,483.61,0.266,126,118,63,8,893
2025-09-05,Friday   ,36,3,September,2025,Slate Harbor Ads,ACA ENGLISH,NULL,752.57,144.71,0.192,35,30,21,5,622
2025-09-05,Friday   ,36,3,September,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,1932.80,184.01,0.095,160,132,93,28,628
2025-09-05,Friday   ,36,3,September,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,1321.47,86.50,0.065,85,76,42,9,642
2025-09-05,Friday   ,36,3,September,2025,Windrose Performance,AUTO ENGLISH,NULL,215.62,102.66,0.476,12,9,5,3,943
2025-09-05,Friday   ,36,3,September,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1060.04,273.70,0.258,52,45,25,7,1095
2025-09-05,Friday   ,36,3,September,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,564.65,132.55,0.235,36,31,21,5,911
2025-09-05,Friday   ,36,3,September,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,893.68,289.73,0.324,66,58,27,8,646
2025-09-08,Monday   ,37,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,1405.53,56.58,0.040,114,104,72,10,765
2025-09-08,Monday   ,37,3,September,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,687.75,158.38,0.230,55,45,24,10,790
2025-09-08,Monday   ,37,3,September,2025,Blue Harbor Digital,MEDICARE SPANISH,search,64.66,19.57,0.303,3,2,1,1,822
2025-09-08,Monday   ,37,3,September,2025,Cedar Lane Ads,ACA ENGLISH,facebook,234.25,56.65,0.242,16,14,6,2,946
2025-09-08,Monday   ,37,3,September,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3427.27,910.37,0.266,163,142,92,21,669
2025-09-08,Monday   ,37,3,September,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,233.02,37.34,0.160,15,12,8,3,979
2025-09-08,Monday   ,37,3,September,2025,Aster Performance,AUTO ENGLISH,youtube,835.74,338.42,0.405,57,49,22,8,735
2025-09-08,Monday   ,37,3,September,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,1041.78,261.85,0.251,75,70,36,5,521
2025-09-08,Monday   ,37,3,September,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,622.02,161.31,0.259,31,25,12,6,749
2025-09-08,Monday   ,37,3,September,2025,Ironwood Digital,ACA ENGLISH,youtube,819.70,211.36,0.258,39,32,22,7,512
2025-09-08,Monday   ,37,3,September,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,393.49,-21.39,-0.054,23,19,12,4,891
2025-09-08,Monday   ,37,3,September,2025,Halcyon Reach,MEDICARE ENGLISH,search,539.03,40.91,0.076,30,26,12,4,891
2025-09-08,Monday   ,37,3,September,2025,Prairie Signal,MEDICARE ENGLISH,youtube,211.86,53.14,0.251,12,11,7,1,1099
2025-09-08,Monday   ,37,3,September,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,257.16,87.71,0.341,16,14,7,2,904
2025-09-08,Monday   ,37,3,September,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1650.23,229.80,0.139,87,77,40,10,891
2025-09-08,Monday   ,37,3,September,2025,Foxglove Media,AUTO ENGLISH,search,617.57,229.50,0.372,32,28,20,4,721
2025-09-08,Monday   ,37,3,September,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,942.02,NULL,NULL,71,59,36,12,805
2025-09-08,Monday   ,37,3,September,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,10494.14,2051.54,0.195,695,643,373,52,809
2025-09-08,Monday   ,37,3,September,2025,Windrose Performance,MEDICARE ENGLISH,NULL,1274.84,269.65,0.212,85,70,34,15,1059
2025-09-08,Monday   ,37,3,September,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,735.98,109.76,0.149,46,42,22,4,844
2025-09-08,Monday   ,37,3,September,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,128.67,41.12,0.320,9,8,5,1,915
2025-09-08,Monday   ,37,3,September,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,389.05,96.11,0.247,24,22,10,2,847
2025-09-09,Tuesday  ,37,3,September,2025,Northwind Media,MEDICARE ENGLISH,youtube,3395.20,427.52,0.126,261,219,105,42,981
2025-09-09,Tuesday  ,37,3,September,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,679.84,123.56,0.182,32,26,12,6,1082
