Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-08-29,Friday   ,35,3,August   ,2025,AcquireIQ,MEDICARE ENGLISH,NULL,5359.01,2248.20,0.420,609,435,226,174,474
2025-08-29,Friday   ,35,3,August   ,2025,AcquireIQ,MEDICARE ENGLISH,NULL,2696.52,497.76,0.185,394,301,151,93,377
2025-08-29,Friday   ,35,3,August   ,2025,AcquireIQ,MEDICARE SPANISH,NULL,1025.06,140.82,0.137,95,88,65,7,1129
2025-08-29,Friday   ,35,3,August   ,2025,Adsparkx Media,ACA ENGLISH,NULL,42.00,11.48,0.273,7,6,2,1,237
2025-08-29,Friday   ,35,3,August   ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,18.36,1.88,0.102,18,18,1,0,48
2025-08-29,Friday   ,35,3,August   ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,52.13,5.67,0.109,10,7,3,3,607
2025-08-29,Friday   ,35,3,August   ,2025,Click Ventures,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,26
2025-08-29,Friday   ,35,3,August   ,2025,DigiPeak,MEDICARE ENGLISH,NULL,113.55,15.85,0.140,16,12,5,4,697
2025-08-29,Friday   ,35,3,August   ,2025,DigiPeak,MEDICARE SPANISH,NULL,67.16,10.57,0.157,6,6,4,0,981
2025-08-29,Friday   ,35,3,August   ,2025,HAF,ACA ENGLISH,NULL,90.00,17.06,0.190,11,9,3,2,115
2025-08-29,Friday   ,35,3,August   ,2025,HAF,MEDICARE ENGLISH,NULL,24.65,5.36,0.217,6,2,2,4,550
2025-08-29,Friday   ,35,3,August   ,2025,HealthQuotes,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,14
2025-08-29,Friday   ,35,3,August   ,2025,HealthQuotes,MEDICARE ENGLISH,NULL,1043.64,276.45,0.265,116,93,58,23,504
2025-08-29,Friday   ,35,3,August   ,2025,Idea Clan,ACA ENGLISH,NULL,135.66,39.44,0.291,8,7,5,1,242
2025-08-29,Friday   ,35,3,August   ,2025,Idea Clan,MEDICARE ENGLISH,NULL,10.50,3.99,0.380,1,1,1,0,37
2025-08-29,Friday   ,35,3,August   ,2025,Inulti,MEDICARE ENGLISH,NULL,3051.98,790.12,0.259,386,282,128,104,489
2025-08-29,Friday   ,35,3,August   ,2025,Matt Watt,MEDICARE ENGLISH,NULL,1010.11,177.44,0.176,90,74,40,16,627
2025-08-29,Friday   ,35,3,August   ,2025,Matt Watt,MEDICARE ENGLISH,NULL,113.30,19.90,0.176,19,9,6,10,234
2025-08-29,Friday   ,35,3,August   ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,720.07,119.30,0.166,54,50,33,4,754
2025-08-29,Friday   ,35,3,August   ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,240.60,48.97,0.204,23,19,17,4,805
2025-08-29,Friday   ,35,3,August   ,2025,Momentum,AUTO ENGLISH,NULL,0.00,-0.07,NULL,2,1,0,1,28
2025-08-29,Friday   ,35,3,August   ,2025,Monarch Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.07,NULL,2,2,0,0,30
2025-08-29,Friday   ,35,3,August   ,2025,Naked,MEDICARE ENGLISH,NULL,1888.03,503.30,0.267,153,141,71,12,675
2025-08-29,Friday   ,35,3,August   ,2025,Naked,MEDICARE ENGLISH,NULL,174.30,42.21,0.242,43,22,11,21,373
2025-08-29,Friday   ,35,3,August   ,2025,Optimize,FINAL EXPENSE ENGLISH,NULL,88.76,11.35,0.128,18,14,3,4,150
2025-08-29,Friday   ,35,3,August   ,2025,Optimize,MEDICARE ENGLISH,NULL,74.60,11.69,0.157,9,5,5,4,867
2025-08-29,Friday   ,35,3,August   ,2025,Paragon Media,MEDICARE ENGLISH,youtube,9.25,1.43,0.155,1,1,1,0,708
2025-08-29,Friday   ,35,3,August   ,2025,Paragon Media,MEDICARE ENGLISH,NULL,89.05,13.96,0.157,14,10,3,4,439
2025-08-29,Friday   ,35,3,August   ,2025,Scalability,MEDICARE ENGLISH,NULL,1573.05,175.86,0.112,164,132,75,32,597
2025-08-29,Friday   ,35,3,August   ,2025,Status Digital,MEDICARE SPANISH,NULL,16.10,4.10,0.254,2,2,1,0,585
2025-08-29,Friday   ,35,3,August   ,2025,Unik,MEDICARE ENGLISH,NULL,963.03,152.50,0.158,133,95,41,38,488
2025-08-29,Friday   ,35,3,August   ,2025,Unik,MEDICARE ENGLISH,NULL,188.62,41.23,0.219,23,19,11,4,405
2025-08-29,Friday   ,35,3,August   ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,32.00,2.07,0.065,12,12,1,0,355
2025-08-29,Friday   ,35,3,August   ,2025,ZAC3Media,AUTO ENGLISH,NULL,0.00,-0.11,NULL,3,3,0,0,24
2025-09-01,Monday   ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,0.00,-0.53,NULL,9,2,0,7,66
2025-09-01,Monday   ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,0.00,-0.07,NULL,2,0,0,2,12
2025-09-01,Monday   ,36,3,September,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,0.00,-0.18,NULL,1,1,0,0,279
2025-09-01,Monday   ,36,3,September,2025,Click Ventures,FINAL EXPENSE ENGLISH,NULL,21.76,4.00,0.184,2,2,1,0,269
2025-09-01,Monday   ,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,0.00,-2.66,NULL,182,1,0,181,5
2025-09-01,Monday   ,36,3,September,2025,HealthQuotes,FINAL EXPENSE ENGLISH,NULL,65.28,7.75,0.119,10,10,3,0,313
2025-09-01,Monday   ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,0.00,-0.18,NULL,2,2,0,0,119
2025-09-01,Monday   ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,21.00,4.30,0.205,36,4,2,32,90
2025-09-01,Monday   ,36,3,September,2025,Idea Clan,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,14
2025-09-01,Monday   ,36,3,September,2025,Inulti,MEDICARE ENGLISH,NULL,0.00,-1.40,NULL,11,5,0,6,190
2025-09-01,Monday   ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,0.00,-0.81,NULL,8,5,0,3,145
2025-09-01,Monday   ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,10.50,0.74,0.070,4,1,1,3,537
2025-09-01,Monday   ,36,3,September,2025,Monarch Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,5
2025-09-01,Monday   ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,0.00,-3.68,NULL,39,20,0,19,124
2025-09-01,Monday   ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,10.50,2.38,0.227,40,1,1,39,7
2025-09-01,Monday   ,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,youtube,15.00,-3.23,-0.215,54,30,1,24,171
2025-09-01,Monday   ,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,NULL,0.00,-3.64,NULL,39,15,0,24,137
2025-09-01,Monday   ,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,15.00,-7.26,-0.484,87,50,1,37,167
2025-09-01,Monday   ,36,3,September,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,29
2025-09-01,Monday   ,36,3,September,2025,Yasser,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,27
2025-09-02,Tuesday  ,36,3,September,2025,AcquireIQ,AUTO ENGLISH,NULL,68.00,20.26,0.298,1,1,1,0,205
2025-09-02,Tuesday  ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,3217.66,1790.91,0.557,509,348,146,161,401
2025-09-02,Tuesday  ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,551.29,99.74,0.181,153,79,33,74,204
2025-09-02,Tuesday  ,36,3,September,2025,AcquireIQ,MEDICARE SPANISH,NULL,2088.34,308.38,0.148,211,183,113,28,856
2025-09-02,Tuesday  ,36,3,September,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,56.50,7.23,0.128,30,14,3,16,131
2025-09-02,Tuesday  ,36,3,September,2025,Ancelet,MEDICARE ENGLISH,NULL,52.00,14.87,0.286,5,3,3,2,215
2025-09-02,Tuesday  ,36,3,September,2025,Click Ventures,MEDICARE SPANISH,NULL,330.90,84.99,0.257,36,34,20,2,647
2025-09-02,Tuesday  ,36,3,September,2025,DigiPeak,MEDICARE ENGLISH,NULL,39.30,1.86,0.047,5,4,2,1,1216
2025-09-02,Tuesday  ,36,3,September,2025,DigiPeak,MEDICARE ENGLISH,NULL,180.52,29.10,0.161,51,17,12,34,196
2025-09-02,Tuesday  ,36,3,September,2025,DigiPeak,MEDICARE SPANISH,NULL,48.30,8.18,0.169,7,7,3,0,452
2025-09-02,Tuesday  ,36,3,September,2025,HAF,ACA ENGLISH,NULL,1434.00,264.61,0.185,125,116,49,9,274
2025-09-02,Tuesday  ,36,3,September,2025,HAF,FINAL EXPENSE ENGLISH,NULL,0.00,-0.14,NULL,4,3,0,1,23
2025-09-02,Tuesday  ,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,107.00,20.18,0.189,19,10,9,9,272
2025-09-02,Tuesday  ,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,74.00,17.30,0.234,14,6,4,8,571
2025-09-02,Tuesday  ,36,3,September,2025,HealthQuotes,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,29
2025-09-02,Tuesday  ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,11.90,2.87,0.241,9,9,1,0,108
2025-09-02,Tuesday  ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,269.86,73.09,0.271,48,35,17,13,243
2025-09-02,Tuesday  ,36,3,September,2025,Idea Clan,ACA ENGLISH,NULL,30.00,8.37,0.279,3,3,1,0,337
2025-09-02,Tuesday  ,36,3,September,2025,Idea Clan,MEDICARE ENGLISH,NULL,158.75,45.09,0.284,24,16,12,8,143
2025-09-02,Tuesday  ,36,3,September,2025,IDG,MEDICARE ENGLISH,NULL,0.00,-0.18,NULL,2,1,0,1,131
2025-09-02,Tuesday  ,36,3,September,2025,IDG,MEDICARE ENGLISH,search,0.00,-0.04,NULL,1,0,0,1,13
2025-09-02,Tuesday  ,36,3,September,2025,Inulti,MEDICARE ENGLISH,NULL,3531.21,1677.84,0.475,513,393,155,120,411
2025-09-02,Tuesday  ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,1241.18,203.56,0.164,185,110,54,75,505
2025-09-02,Tuesday  ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,274.73,46.57,0.169,63,31,15,32,202
2025-09-02,Tuesday  ,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,515.34,83.71,0.162,42,38,23,4,759
2025-09-02,Tuesday  ,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,193.24,37.83,0.196,26,21,15,5,657
2025-09-02,Tuesday  ,36,3,September,2025,Momentum,AUTO ENGLISH,NULL,276.80,51.86,0.187,22,17,10,5,242
2025-09-02,Tuesday  ,36,3,September,2025,Monarch Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.18,NULL,4,4,0,0,38
2025-09-02,Tuesday  ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,591.48,150.53,0.254,100,65,26,35,432
2025-09-02,Tuesday  ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,135.69,37.56,0.277,45,17,9,28,83
2025-09-02,Tuesday  ,36,3,September,2025,Optimize,FINAL EXPENSE ENGLISH,NULL,69.00,7.52,0.109,19,7,2,12,235
2025-09-02,Tuesday  ,36,3,September,2025,Optimize,MEDICARE ENGLISH,NULL,113.50,23.25,0.205,18,8,7,10,140
2025-09-02,Tuesday  ,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,youtube,0.00,-0.32,NULL,2,1,0,1,244
2025-09-02,Tuesday  ,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,NULL,816.47,131.06,0.161,106,67,35,39,495
2025-09-02,Tuesday  ,36,3,September,2025,ProGlobal,FINAL EXPENSE ENGLISH,NULL,111.29,16.11,0.145,9,8,4,1,76
2025-09-02,Tuesday  ,36,3,September,2025,Scalability,MEDICARE ENGLISH,NULL,4876.62,552.40,0.113,458,370,214,88,640
2025-09-02,Tuesday  ,36,3,September,2025,Status Digital,MEDICARE SPANISH,NULL,215.00,59.08,0.275,16,15,12,1,549
2025-09-02,Tuesday  ,36,3,September,2025,TTS Venture,MEDICARE ENGLISH,NULL,12.00,1.30,0.108,5,3,1,2,318
2025-09-02,Tuesday  ,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,1195.47,251.63,0.210,187,127,57,60,387
2025-09-02,Tuesday  ,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,205.40,43.09,0.210,30,23,11,7,433
2025-09-02,Tuesday  ,36,3,September,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,66.00,8.82,0.134,17,17,2,0,82
2025-09-02,Tuesday  ,36,3,September,2025,Yasser,FINAL EXPENSE ENGLISH,NULL,39.16,5.01,0.128,12,5,2,7,107
2025-09-02,Tuesday  ,36,3,September,2025,ZAC3Media,AUTO ENGLISH,NULL,383.00,68.99,0.180,13,12,10,1,467
2025-09-03,Wednesday,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,7108.83,870.00,0.122,887,692,305,195,506
2025-09-03,Wednesday,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,1245.53,236.59,0.190,226,164,69,62,244
2025-09-03,Wednesday,36,3,September,2025,AcquireIQ,MEDICARE SPANISH,NULL,1137.78,185.85,0.163,105,97,62,8,1005
2025-09-03,Wednesday,36,3,September,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,18.36,2.51,0.136,4,2,1,2,58
2025-09-03,Wednesday,36,3,September,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,160.60,21.87,0.136,31,21,7,10,363
2025-09-03,Wednesday,36,3,September,2025,Ancelet,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,3,0,0,3,4
2025-09-03,Wednesday,36,3,September,2025,Click Ventures,FINAL EXPENSE ENGLISH,NULL,0.00,-0.07,NULL,2,1,0,1,18
2025-09-03,Wednesday,36,3,September,2025,Click Ventures,MEDICARE SPANISH,NULL,227.70,60.44,0.265,27,26,14,1,465
2025-09-03,Wednesday,36,3,September,2025,Cubatica,FINAL EXPENSE ENGLISH,NULL,63.28,9.04,0.143,7,5,2,2,83
2025-09-03,Wednesday,36,3,September,2025,Cubatica,MEDICARE ENGLISH,facebook,137.82,16.34,0.119,32,17,10,15,426
2025-09-03,Wednesday,36,3,September,2025,Cubatica,MEDICARE ENGLISH,NULL,124.17,17.45,0.141,25,12,8,13,303
2025-09-03,Wednesday,36,3,September,2025,Cubatica,MEDICARE ENGLISH,NULL,297.37,81.90,0.275,38,34,19,4,293
2025-09-03,Wednesday,36,3,September,2025,DigiPeak,MEDICARE SPANISH,NULL,134.78,25.89,0.192,12,11,7,1,311
2025-09-03,Wednesday,36,3,September,2025,HAF,ACA ENGLISH,NULL,780.00,142.70,0.183,96,91,26,5,203
2025-09-03,Wednesday,36,3,September,2025,HAF,FINAL EXPENSE ENGLISH,NULL,37.00,5.06,0.137,10,9,1,1,37
2025-09-03,Wednesday,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,138.94,22.97,0.165,25,17,9,8,484
2025-09-03,Wednesday,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,37.42,9.99,0.267,5,4,2,1,369
2025-09-03,Wednesday,36,3,September,2025,HealthQuotes,FINAL EXPENSE ENGLISH,NULL,40.00,4.29,0.107,1,1,1,0,2906
2025-09-03,Wednesday,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,0.00,-0.60,NULL,7,5,0,2,109
2025-09-03,Wednesday,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,142.37,37.36,0.262,29,19,8,10,280
2025-09-03,Wednesday,36,3,September,2025,Idea Clan,ACA ENGLISH,NULL,11.74,3.14,0.267,5,5,1,0,97
2025-09-03,Wednesday,36,3,September,2025,Idea Clan,MEDICARE ENGLISH,NULL,23.90,6.96,0.291,4,3,2,1,48
2025-09-03,Wednesday,36,3,September,2025,IDG,MEDICARE ENGLISH,NULL,26.00,5.63,0.217,3,3,2,0,1205
2025-09-03,Wednesday,36,3,September,2025,IDG,MEDICARE ENGLISH,search,0.00,-0.04,NULL,1,1,0,0,60
2025-09-03,Wednesday,36,3,September,2025,Inulti,MEDICARE ENGLISH,NULL,3285.90,1332.83,0.406,418,335,135,83,483
2025-09-03,Wednesday,36,3,September,2025,Koji Digital,MEDICARE SPANISH,NULL,32.20,9.31,0.289,4,4,2,0,125
2025-09-03,Wednesday,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,1531.63,262.95,0.172,109,97,49,12,893
2025-09-03,Wednesday,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,168.92,29.64,0.175,34,21,9,13,180
2025-09-03,Wednesday,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,790.80,123.62,0.156,54,52,34,2,1062
2025-09-03,Wednesday,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,197.85,45.03,0.228,18,17,13,1,608
2025-09-03,Wednesday,36,3,September,2025,Momentum,AUTO ENGLISH,NULL,292.25,55.76,0.191,13,11,10,2,330
2025-09-03,Wednesday,36,3,September,2025,Monarch Media,AUTO ENGLISH,NULL,10.00,2.97,0.297,1,1,1,0,25
2025-09-03,Wednesday,36,3,September,2025,Monarch Media,FINAL EXPENSE ENGLISH,NULL,80.50,11.42,0.142,4,4,2,0,249
2025-09-03,Wednesday,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,876.23,221.36,0.253,104,78,39,26,653
2025-09-03,Wednesday,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,197.15,49.39,0.251,28,17,11,11,575
2025-09-03,Wednesday,36,3,September,2025,Optimize,FINAL EXPENSE ENGLISH,NULL,151.50,18.67,0.123,33,22,4,11,186
2025-09-03,Wednesday,36,3,September,2025,Optimize,MEDICARE ENGLISH,NULL,46.00,9.25,0.201,11,3,3,8,115
2025-09-03,Wednesday,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,youtube,0.00,-0.32,NULL,4,2,0,2,89
2025-09-03,Wednesday,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,NULL,1138.84,184.93,0.162,140,111,46,29,496
2025-09-03,Wednesday,36,3,September,2025,Scalability,MEDICARE ENGLISH,NULL,5280.11,614.22,0.116,456,382,228,74,637
2025-09-03,Wednesday,36,3,September,2025,TTS Venture,MEDICARE ENGLISH,NULL,12.00,1.55,0.129,6,4,1,2,179
2025-09-03,Wednesday,36,3,September,2025,Unik,ACA ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,24
2025-09-03,Wednesday,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,1242.03,202.87,0.163,141,114,48,27,523
2025-09-03,Wednesday,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,615.94,126.59,0.206,89,55,33,34,487
2025-09-03,Wednesday,36,3,September,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,0.00,-0.67,NULL,14,13,0,1,46
2025-09-03,Wednesday,36,3,September,2025,ZAC3Media,AUTO ENGLISH,NULL,330.67,59.72,0.181,13,10,9,3,387
2025-09-04,Thursday ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,8404.62,949.69,0.113,1064,764,337,300,491
2025-09-04,Thursday ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,1442.74,280.05,0.194,277,221,73,56,192
2025-09-04,Thursday ,36,3,September,2025,AcquireIQ,MEDICARE SPANISH,NULL,909.30,148.61,0.163,94,87,47,7,574
2025-09-04,Thursday ,36,3,September,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,38.76,4.27,0.110,9,7,2,2,257
2025-09-04,Thursday ,36,3,September,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,203.18,22.43,0.110,55,28,9,27,405
2025-09-04,Thursday ,36,3,September,2025,Ancelet,MEDICARE ENGLISH,NULL,34.00,9.33,0.274,5,4,2,1,267
2025-09-04,Thursday ,36,3,September,2025,Click Ventures,FINAL EXPENSE ENGLISH,NULL,19.58,3.57,0.182,3,2,1,1,183
2025-09-04,Thursday ,36,3,September,2025,Click Ventures,MEDICARE ENGLISH,NULL,260.92,43.81,0.168,42,35,12,7,248
2025-09-04,Thursday ,36,3,September,2025,Click Ventures,MEDICARE SPANISH,NULL,23.90,5.46,0.228,9,9,2,0,291
2025-09-04,Thursday ,36,3,September,2025,Cubatica,MEDICARE ENGLISH,facebook,22.45,1.49,0.066,19,6,2,13,207
2025-09-04,Thursday ,36,3,September,2025,Cubatica,MEDICARE ENGLISH,NULL,59.44,8.04,0.135,21,11,4,10,194
2025-09-04,Thursday ,36,3,September,2025,Cubatica,MEDICARE ENGLISH,NULL,302.65,77.84,0.257,40,31,16,9,518
2025-09-04,Thursday ,36,3,September,2025,DigiPeak,MEDICARE SPANISH,NULL,90.40,17.69,0.196,8,8,4,0,244
2025-09-04,Thursday ,36,3,September,2025,HAF,ACA ENGLISH,NULL,420.92,77.78,0.185,59,57,15,2,154
2025-09-04,Thursday ,36,3,September,2025,HAF,FINAL EXPENSE ENGLISH,NULL,40.50,5.73,0.141,5,5,1,0,81
2025-09-04,Thursday ,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,26.98,4.78,0.177,3,3,2,0,644
2025-09-04,Thursday ,36,3,September,2025,HAF,MEDICARE ENGLISH,NULL,42.11,10.36,0.246,7,7,2,0,522
2025-09-04,Thursday ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,43.20,12.44,0.288,7,5,2,2,102
2025-09-04,Thursday ,36,3,September,2025,HealthQuotes,MEDICARE ENGLISH,NULL,310.25,85.50,0.276,53,43,18,10,203
2025-09-04,Thursday ,36,3,September,2025,Idea Clan,ACA ENGLISH,NULL,14.26,4.25,0.298,1,1,1,0,59
2025-09-04,Thursday ,36,3,September,2025,Idea Clan,MEDICARE ENGLISH,NULL,352.20,96.56,0.274,47,42,21,5,293
2025-09-04,Thursday ,36,3,September,2025,IDG,MEDICARE ENGLISH,NULL,47.97,11.00,0.229,4,3,2,1,1415
2025-09-04,Thursday ,36,3,September,2025,IDG,MEDICARE ENGLISH,search,0.00,-0.07,NULL,2,1,0,1,9
2025-09-04,Thursday ,36,3,September,2025,Inulti,MEDICARE ENGLISH,NULL,4935.87,1379.59,0.280,769,514,212,255,425
2025-09-04,Thursday ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,5620.56,958.84,0.171,512,373,219,139,714
2025-09-04,Thursday ,36,3,September,2025,Matt Watt,MEDICARE ENGLISH,NULL,111.50,17.19,0.154,25,13,6,12,326
2025-09-04,Thursday ,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,687.45,115.89,0.169,50,46,31,4,710
2025-09-04,Thursday ,36,3,September,2025,Maxfort Media,MEDICARE ENGLISH,NULL,88.63,16.53,0.187,12,9,5,3,769
2025-09-04,Thursday ,36,3,September,2025,Momentum,AUTO ENGLISH,NULL,210.53,39.32,0.187,15,13,7,2,283
2025-09-04,Thursday ,36,3,September,2025,Monarch Media,AUTO ENGLISH,NULL,6.00,1.77,0.294,1,1,1,0,12
2025-09-04,Thursday ,36,3,September,2025,Monarch Media,FINAL EXPENSE ENGLISH,NULL,395.78,43.38,0.110,67,60,11,7,373
2025-09-04,Thursday ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,1048.65,264.20,0.252,163,97,44,66,499
2025-09-04,Thursday ,36,3,September,2025,Naked,MEDICARE ENGLISH,NULL,50.90,9.35,0.184,33,18,3,15,270
2025-09-04,Thursday ,36,3,September,2025,Optimize,FINAL EXPENSE ENGLISH,NULL,19.58,0.42,0.021,23,13,1,10,169
2025-09-04,Thursday ,36,3,September,2025,Optimize,MEDICARE ENGLISH,NULL,37.25,7.25,0.194,15,8,2,7,85
2025-09-04,Thursday ,36,3,September,2025,Paragon Media,MEDICARE ENGLISH,NULL,663.03,97.22,0.147,124,88,30,36,457
2025-09-04,Thursday ,36,3,September,2025,Pear Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,8
2025-09-04,Thursday ,36,3,September,2025,ProGlobal,FINAL EXPENSE ENGLISH,NULL,61.28,7.96,0.130,25,23,3,2,45
2025-09-04,Thursday ,36,3,September,2025,Scalability,MEDICARE ENGLISH,NULL,3962.12,455.44,0.115,405,293,174,112,558
2025-09-04,Thursday ,36,3,September,2025,TTS Venture,MEDICARE ENGLISH,NULL,23.80,2.28,0.096,17,3,2,14,219
2025-09-04,Thursday ,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,1087.96,172.72,0.159,159,107,47,52,456
2025-09-04,Thursday ,36,3,September,2025,Unik,MEDICARE ENGLISH,NULL,414.36,91.15,0.220,91,55,23,36,191
2025-09-04,Thursday ,36,3,September,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,313.50,40.28,0.128,35,32,9,3,298
2025-09-04,Thursday ,36,3,September,2025,ZAC3Media,AUTO ENGLISH,NULL,174.57,31.70,0.182,8,8,5,0,292
2025-09-05,Friday   ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,6459.84,698.46,0.108,990,589,280,401,438
2025-09-05,Friday   ,36,3,September,2025,AcquireIQ,MEDICARE ENGLISH,NULL,2581.01,477.47,0.185,399,301,147,98,350
2025-09-05,Friday   ,36,3,September,2025,AcquireIQ,MEDICARE SPANISH,NULL,1351.19,175.16,0.130,137,122,85,15,1158
2025-09-05,Friday   ,36,3,September,2025,Adsparkx Media,ACA ENGLISH,NULL,14.26,4.00,0.281,1,1,1,0,434
2025-09-05,Friday   ,36,3,September,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,0.00,-0.14,NULL,4,4,0,0,31
2025-09-05,Friday   ,36,3,September,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,241.14,36.58,0.152,35,24,13,11,303
2025-09-05,Friday   ,36,3,September,2025,Ancelet,MEDICARE ENGLISH,NULL,0.00,0.00,NULL,3,0,0,3,0
2025-09-05,Friday   ,36,3,September,2025,Click Ventures,FINAL EXPENSE ENGLISH,NULL,58.10,10.64,0.183,5,4,2,1,304
2025-09-05,Friday   ,36,3,September,2025,Click Ventures,MEDICARE ENGLISH,NULL,53.00,6.01,0.113,17,11,4,6,329
2025-09-05,Friday   ,36,3,September,2025,Click Ventures,MEDICARE SPANISH,NULL,16.10,4.38,0.272,2,2,1,0,377
2025-09-05,Friday   ,36,3,September,2025,Cubatica,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,1
2025-09-05,Friday   ,36,3,September,2025,DigiPeak,MEDICARE ENGLISH,NULL,395.23,38.78,0.098,65,46,18,19,404
2025-09-05,Friday   ,36,3,September,2025,DigiPeak,MEDICARE SPANISH,NULL,16.10,2.86,0.177,2,2,1,0,432
2025-09-05,Friday   ,36,3,September,2025,HAF,ACA ENGLISH,NULL,150.00,28.74,0.192,14,12,7,2,116
